target,id,sin day,cos day,sin hour,cos hour
0,1984740877,-0.13847349854968147,-0.9903661394653047,-0.8262621826245584,-0.563285722848095
0,2000635581,-0.9616872144343164,-0.27414904995926054,-0.3645382187799049,0.931188427252387
0,2039701260,0.7478877503925939,0.6638252125467253,-0.36074300211274096,0.9326652595796023
0,2180122803,-0.7341038603173017,-0.6790372024176847,0.49058693889486066,-0.8713922511623398
0,2071631932,-0.2838559640069532,-0.9588669311732902,-0.9030855956605405,0.42946059995120245
0,1994099711,-0.7679708814104464,-0.6404847580588175,0.15291396989060108,-0.9882395042763148
0,1971003488,0.902101684007672,-0.4315235239364388,0.9998320843466897,0.01832493140380304
0,2258181060,0.6934093139469084,-0.7205439079831831,-0.795429410026924,-0.6060462471331867
0,1824155592,0.4255066686003,-0.904955288937898,0.06489515633453874,0.9978920876950151
0,2239071414,0.9321696850291464,0.3620216544803115,0.8532854644718006,-0.5214440680659272
0,1961894088,0.9578045808872333,0.2874202234210937,0.45282378631745007,-0.891600032831498
0,2242726240,0.9793175064500498,0.20232948761971598,-0.14414031652117315,-0.9895572591584461
0,1833955868,-0.4698200934669294,-0.8827621875537747,0.27829268704734506,0.9604963197930373
0,1557794274,0.22138640344656121,-0.9751861670311964,0.9999668307309992,-0.008144779788371536
0,2231458137,0.640173550021863,0.7682303208364046,-0.9886692175862103,0.1501105532514982
0,1986665297,-0.26433397001151304,-0.9644312066176377,-0.9548040408277807,0.2972360065990351
0,1994632545,-0.7869798919958556,-0.6169786459790901,-0.05807222973687824,-0.9983123840428842
0,2203915937,-0.7615113739602462,0.6481515465762449,0.22183214768818207,0.9750848672049262
0,1550778158,0.8798165186352154,-0.4753134687094504,0.9474431836091288,-0.31992407510626425
0,2207618566,-0.5581244576473181,0.829757247498259,0.8432351160155105,-0.537544918233173
0,1985129948,-0.167260408168415,-0.9859127526608708,-0.9232102171109207,-0.3842953226647533
0,2247173626,0.9996575968704053,-0.026166563001016017,-0.9832681575051279,0.18216402069692844
0,1823600922,0.4862627587329273,-0.8738126397972525,-0.40141499777034406,0.9158962821002358
0,2253288669,0.8675536918540027,-0.4973435349438958,0.8765518053029284,-0.48130752395965826
0,1835741742,-0.6424931039232143,-0.766291466356708,0.9852714253878472,-0.17099771435373043
0,1972969498,0.8214040770278344,-0.5703466860095283,0.44743393459339736,-0.8943169875241505
0,1882047725,0.9029740250010655,0.4296951363157082,0.9994717018873358,-0.03250103269794095
0,2301765729,-0.9324627364763377,0.3612661693032713,-0.8503139553891842,-0.5262757616216052
0,2233947553,0.7372632994201329,0.6756055264191815,-0.4618776188462933,0.8869436651833521
0,2234003968,0.7396520701272487,0.672989461400753,-0.43974324017385014,0.8981235342208796
0,2255564102,0.7944398596305532,-0.60734282693565,0.1429168419103156,-0.9897346999567015
0,2322611166,-0.039893039998434486,0.9992039558366866,-0.2757072600169141,0.9612416484807375
0,2218066952,-0.0808927166981216,0.996722814219278,-0.536992907056101,0.8435867577027496
0,2223852934,0.3229147037491159,0.9464280712778023,0.7446028722993816,-0.6675077247219772
0,1565219964,-0.6297966189880653,-0.7767600779592124,0.9983957907331412,-0.05662018232349328
0,2214511635,-0.26430391184854346,0.9644394445384102,-0.9548688649383867,-0.2970276936100016
0,2178271174,-0.6650364141452865,-0.7468109318032101,0.9285128310607791,-0.37130031316374784
0,1833848148,-0.4564232737558901,-0.8897627746618509,0.1752951305350243,0.9845159303996603
0,2252875884,0.8811905137915225,-0.47276133344831905,0.9537388161704901,-0.30063644245119747
0,2264931612,0.2463647405516573,-0.9691771843233385,0.9852962855750633,0.17085441063075701
0,2202856628,-0.8145737607240121,0.5800599868461364,-0.37163790542386266,0.9283777610715177
0,2215246889,-0.2269143802811798,0.9739147108559394,-0.9995019812843203,-0.03155613107968251
0,2301194774,-0.9423637356218176,0.33459018184174644,-0.7293667573953994,-0.6841228933506908
0,1933087253,-0.8053682408074645,0.5927748279900976,-0.2675887443266279,0.9635332188926848
0,1974085460,0.7721397641721459,-0.6354527398510316,-0.10756556523739741,-0.9941979929446444
0,2183417333,-0.8361722149140689,-0.5484669789565276,-0.6041356102446774,-0.7968815247163729
0,1966067339,0.9993846478084797,0.03507599926902964,-0.9699959028981221,-0.2431212626671242
0,2197112918,-0.9623621212781664,0.27177039487219307,-0.34836755582079526,-0.9373580138087289
0,2182958292,-0.8232720278253768,-0.5676470454431098,-0.46786554376563166,-0.8837996565720592
0,1827755113,0.023237798206899755,-0.9997299659080423,0.1619626412773985,-0.9867968903631834
0,1755769438,0.07540346448729537,-0.9971531063699863,0.5040880431951653,-0.8636522707129699
0,1981370370,0.11155152478371583,-0.993758651443311,0.7050469022142486,-0.709160676911863
0,2183294318,-0.8326912044049766,-0.5537376256916171,-0.5683225302541904,-0.8228058711539891
0,2262277963,0.49328231085025803,-0.8698692785713433,-0.4523698547697744,0.8918304292272008
0,2012380549,-0.8555740767324832,0.517680402587696,-0.7854519775380343,0.6189226050012968
0,2217696255,-0.1028752070952911,0.9946942704997858,-0.6604386240078333,0.7508800329737366
0,2234319481,0.7538842834320896,0.6570072200471505,-0.30077515496622903,0.9536950802824983
0,2262486701,0.4802052722346282,-0.8771561414697309,-0.35660212101623967,0.9342563498776549
0,2180861139,-0.7590346289642806,-0.651050253078099,0.24777409056103994,-0.9688178363586467
0,2324647326,0.13772237788064726,0.9904708711672949,0.8232602332294909,0.5676641510461305
0,1975325001,0.7091826504777985,-0.7050247997491186,-0.6924055675317282,-0.7215085100337107
0,2323255939,0.00897585848073748,0.9999597161708734,0.06279051953112438,0.9980267284281577
0,1970781134,0.9137397277867849,-0.40630002444515323,0.9774466198915186,0.21118263485108152
0,2072523221,-0.33705613489161806,-0.9414845521472582,-0.670642422623438,0.7417807903806662
0,1995361485,-0.8126893216107937,-0.5826972340244871,-0.35047983332311455,-0.9365702784275197
0,2222768698,0.27397920143290383,0.9617356170914064,0.931638384983025,-0.3633867356222856
0,2216439898,-0.16799782232343016,0.9857873663699415,-0.9252097183885747,0.3794561595221962
0,1752977488,0.445109693590809,-0.895476052539372,-0.08737307664665392,0.9961756599502408
0,1826380108,0.13528326423207013,-0.9908069632469868,0.8133546827050067,-0.5817681326111271
0,2303033884,-0.9067682527412911,0.4216293820649908,-0.9955001576268452,-0.0947598868980243
0,2258767018,0.667329787372559,-0.7447623479240174,-0.9203058308055413,-0.3911996648583974
0,1963973746,0.9860687098012921,0.1663385089232647,-0.3903294452924807,-0.9206752544397315
0,2252084396,0.9102841090223679,-0.4139841070154189,0.9881949815963658,0.1532014306322178
0,2242368346,0.9757874139850489,0.2187211071395964,-0.027267389498502076,-0.9996281756082793
0,2003044915,-0.9999599954321393,-0.008944693139287687,0.9980404034431363,0.06257278238229323
0,1677559694,0.9470636233741284,-0.3210459364039155,0.6571560152714966,0.7537545831319957
0,1827442483,0.04785360534126206,-0.9988543599823964,0.3288666467374379,-0.9443763702378799
0,1827638281,0.032417965575975004,-0.9994743996260809,0.22502191194175317,-0.9743537033059801
0,1686630120,0.21512087803391958,-0.976587429692762,0.9985912109139675,-0.053062166233353025
0,1676278184,0.9910485039039846,-0.1335022955221144,-0.591954568481049,0.8059713325264213
0,2225185281,0.3797829397193614,0.9250756286369888,0.40287981226263325,-0.9152528923042119
0,2216402324,-0.16986142140147004,0.9854679586467904,-0.9301507947709584,0.36717774849104684
0,2015007386,-0.6961514946726123,0.7178949062816145,0.7789732897368787,0.6270571057539376
0,2263207748,0.4265781361398813,-0.9044507138409615,0.056620182316091526,0.998395790733561
0,2257014806,0.7416344612566119,-0.6708042381176604,-0.42110177435660845,-0.9070133933044848
0,2069779666,-0.16796709860568854,-0.985792601811348,-0.9251269118763512,-0.3796579999448529
0,1976545405,0.6115023801466757,-0.791242591797832,-0.9943147372465443,0.10648099968696614
0,2323492421,0.028835490570827287,0.9995841707848018,0.2005079933668788,0.9796920662105965
0,2013966926,-0.7800145189421994,0.6257614163875632,0.020360767546445026,0.9997926980854179
0,2211041381,-0.42185545597884794,0.9066630985437084,-0.09302226789609513,-0.9956640285133671
0,2217075933,-0.13577732864206485,0.9907393789624115,-0.8153804772197869,0.578925450614181
0,2301835977,-0.9311619148242554,0.364605935745465,-0.8632487529395948,-0.5047787540578887
0,2221070997,0.1725021845257732,0.9850091351524798,0.9368757731167395,0.349662388236012
0,1573492596,-0.9854220413476565,-0.1701276004245563,0.36541838886934735,0.9308433816040862
0,1881411626,0.8767817161817011,0.48088857562794207,0.9322975006677588,0.3616923696301183
0,1564931892,-0.6058148404539676,-0.7956056680829604,0.9877224457942474,0.1562189811585971
0,2265005354,0.2392597975240257,-0.970955585641672,0.9927573419282583,0.12013683884445835
0,2263480133,0.4022711831949977,-0.9155205596658639,0.24121621272802207,0.9704714002571893
0,2013319650,-0.8178090758516552,0.5754896310574689,-0.4077329243990988,0.9131012333585793
0,1971017722,0.9013741543678897,-0.4330411456635175,0.999978581664053,0.0065449379790013884
0,1985814271,-0.21614546851661798,-0.9763611711040806,-0.9989540093047576,-0.04572622107664589
0,2198584677,-0.9269657603880868,0.37514594369143334,-0.900571826215672,-0.4347072415161375
0,2207484837,-0.5633114743499409,0.8262446265275775,0.865989040468874,-0.5000629778215928
0,2174974433,-0.42610826781109884,-0.9046721749357747,-0.06025006956697741,0.9981833143852759
0,1994175724,-0.7707912981032143,-0.6370877292558395,0.12230241175709924,-0.9924928816260583
0,1988708562,-0.40488512320954995,-0.9143675612157223,-0.22176123693875086,0.9751009967133636
0,1695503126,-0.632150056890839,-0.7748459882924534,0.9969684715641578,-0.07780659809442275
0,2224038417,0.33078891929462634,0.9437047689144594,0.7044277743954874,-0.7097756762951378
0,2016545004,-0.5949062951420211,0.803795060945509,0.9683294658373074,-0.2496758810763164
0,2325245438,0.18854453571369423,0.9820646404654367,0.9706115699179344,0.24065157456672237
0,1557160747,0.3524931110359333,-0.935814408241404,0.5809989380734489,0.813904314988884
0,1564137480,-0.49898299236491406,-0.8666117777474271,0.4928665546404718,0.8701049128219142
0,1753765169,0.31865405939389574,-0.9478710832343139,0.7652491957380487,0.6437341597447425
0,1754841729,0.16597995323507014,-0.9861291270031952,0.9196787787215013,-0.3926715471858482
0,2174407605,-0.38233787547162346,-0.9240225911631411,-0.385100829126833,0.9228745046894652
0,1978162828,0.4804786285987733,-0.8770064352442586,-0.3586395019205071,0.9334761419887552
0,2065544107,0.11889911120703782,-0.9929063406757842,0.740804596286703,-0.671720589323042
0,2221183184,0.1813365380764634,0.9834211000168968,0.9569825458027194,0.2901454928634015
0,2252835141,0.882566875446006,-0.47018688876389797,0.959682736661184,-0.2810854762425492
0,2243288058,0.9843204626103066,0.17638941829552035,-0.3236421994133552,-0.9461795425599129
0,2249748252,0.9829640028997471,-0.1837981746462842,-0.2733297018519139,0.9619204094339322
0,1981342733,0.11365737359768548,-0.9935200055493981,0.7154895426564365,-0.6986234424561513
0,2177917645,-0.6498508446395216,-0.7600617604650955,0.9714974268087202,-0.23705009956554604
0,2051635436,0.986148088340172,-0.16586725976823846,-0.3934071116951458,0.9193643698054015
0,1794539732,0.22399942295634082,0.9745892768316438,0.9999436357298931,-0.010617220129718424
0,2015456258,-0.6603996191531497,0.7509143380055908,0.9437288220650362,0.33072029028128797
0,2050667493,0.9991809983395475,-0.040463966157373514,-0.9601312127290745,0.27954973500863245
0,2007082609,-0.9739170681862238,0.2269042624005779,-0.0314834451534825,-0.9995042734682367
0,2059255516,0.6646173495638228,-0.7471838988219428,-0.9299637608185601,-0.36765119823577336
0,2204558979,-0.7193470170122639,0.6946508972970219,0.6156041679332083,0.7880555236931357
0,2047564434,0.9879325268523551,0.15488486816703745,-0.46374710086310683,-0.8859676215534422
0,1882199679,0.9077861935985363,0.4194332208014535,0.9937516961503325,-0.11161346871384835
0,2012462446,-0.852754135565461,0.5223125350554048,-0.7613968915888724,0.6482860275208798
0,2223400029,0.3028352754203138,0.95304291401862,0.8348878931498441,-0.5504200267721138
0,2061674673,0.52031780181449,-0.8539727074766131,-0.6357414749989324,0.7719020514069008
0,2207725528,-0.5539106280612901,0.8325761323270967,0.8236315921935937,-0.567125206934629
0,2262436022,0.48345518040603286,-0.87536911559557,-0.38073417674690857,0.9246845335879982
0,2066401259,0.05790628762258594,-0.9983220231236865,0.39454339784740217,-0.9188773080313968
0,2061038149,0.5614903559515745,-0.8274832809026259,-0.8581769226275255,0.5133540391090247
0,1997712641,-0.8897817407724896,-0.45638629886082044,-0.9845668800320977,-0.17500873904997116
0,2258030857,0.6996856078531434,-0.7144508731628629,-0.756852483373603,-0.6535857391430828
0,2218423205,-0.057688486168210706,0.9983346325574507,-0.3931396627992589,0.919478768397664
0,1836195066,-0.6678557528018426,-0.744290731804101,0.9183600648467848,-0.3957458670594163
0,2235002355,0.7866593004571393,0.617387354101365,0.05444188758297556,0.9985169407057662
0,2288134719,-0.9130080201051273,-0.4079416076152511,-0.9800260667669252,0.19886907365739473
0,2057883448,0.7369614185705906,-0.6759348101247803,-0.4646488717312506,-0.8854950174895824
0,2256403544,0.7647139181453985,-0.6443699429634446,-0.1878813278954024,-0.9821917361840611
0,2252246659,0.9037359513591829,-0.4280903295110887,0.998990268032571,0.044927100687803
0,2015389505,-0.6653932300038122,0.7464930337686306,0.9272655589770131,0.3744043043756941
0,2298730921,-0.9745683286744947,0.22409054586171628,-0.01127167939235966,-0.9999364726039729
0,2058322656,0.7147633662432461,-0.6993663777138727,-0.6512158332437624,-0.7588925737761784
0,2322617591,-0.03944667046416594,0.9992216772014564,-0.27270006791642865,0.9620990972651285
0,1468894557,-0.997940349992778,-0.06414871671586023,0.9007298306910996,0.43437975563230735
0,2175614016,-0.4834006149191043,-0.8753992491976629,0.3803306707649452,0.9248505721874679
0,2264975626,0.24208317659175718,-0.9702555001705706,0.9901054631812336,0.14032523571572886
0,1995335039,-0.8117621002839854,-0.5839882640452055,-0.34003762930966347,-0.9404118303453354
0,2190752990,-0.9960724026420693,-0.08854246831241658,0.8135238777737728,0.5815315127247394
0,1977673110,0.5175026225498021,-0.8556816204956591,-0.6177795571764892,0.7863513328880551
0,2295735990,-0.9962712728565043,0.08627601567574135,0.822681862836339,-0.5685020251152418
0,2299096988,-0.9706065695159489,0.24067174161600574,-0.13023778707395933,-0.9914827879585596
0,2052210087,0.9749209764888386,-0.2225513190301272,0.00021816615248595341,0.9999999762017646
0,1998903554,-0.9212056171030295,-0.38907609926314757,-0.9413479112825346,0.3374375644826897
0,1984813324,-0.14387302148896142,-0.9895961568678593,-0.8471605635336317,-0.5313369736743149
0,2257333444,0.7286840978007553,-0.6848499730687732,-0.538280574918011,-0.8427656985579892
0,1956752987,0.7481911134167456,0.6634832762053695,-0.3577568458806646,0.9338147777934971
0,1988817162,-0.4156383651426245,-0.9095299607058397,-0.14061323978287427,0.9900646023355062
0,1986084000,-0.23331403807394527,-0.9724014395493404,-0.996991062405938,0.07751658843550115
0,2328220812,0.3414050427327645,0.9399162711628304,0.6462904757673406,-0.7630914892281427
0,2195968305,-0.9761699224433558,0.21700756327126655,0.03955047803904137,-0.9992175737480218
0,1992101714,-0.6856671234714629,-0.7279152394272081,0.8385121033981245,-0.5448829713386655
0,2206612438,-0.5996556321598054,0.8002581601077393,0.9778441709576752,-0.20933412842653473
0,2258264859,0.6898076035591844,-0.7239927279137099,-0.8160955649290246,-0.5779169740569801
0,2009986513,-0.9222331083878323,0.38663431533338655,-0.9349289332722114,-0.354835017621549
0,1989890278,-0.5373346554015522,-0.843369117352832,0.7374738268367717,0.6753757137554824
0,2051081129,0.9976637421093546,-0.06831586697363339,-0.8876479930881681,0.46052257313463735
0,2217175875,-0.13056739205298956,0.9914394364420254,-0.7935303882472651,0.6085306261217629
0,2230448588,0.5976667938628037,0.8017445999280299,-0.9740583156318157,-0.22629714480856822
0,2249486957,0.986340416066018,-0.16471971234407426,-0.4008820830096407,0.9161296608678553
0,2188008540,-0.945741584029875,-0.3249197689225186,-0.6784802722884868,0.734618622221994
0,1558314997,0.14932989909483163,-0.9887874297523849,0.8670417164676743,-0.498235548616103
0,1685566458,0.40048230787767625,-0.9163044914639293,0.2544612943773186,0.967082959039099
0,2208437683,-0.5257456316206561,0.8506418346353519,0.6695088207653508,-0.7428041053450024
0,2264618740,0.2791008441893874,-0.9602617969974497,0.9174366365710687,0.3978819144886643
0,2247131141,0.9997172664830677,-0.023777869871437596,-0.9861773668936253,0.1656930928758225
0,2220958500,0.16313122113291229,0.9866043810422113,0.9115528472214237,0.41118293583576115
0,1977162754,0.5552592252641255,-0.8316773369276592,-0.8300122851002099,0.557745108972484
0,1963454514,0.9807710904413605,0.19516164621785875,-0.19459102372229778,-0.9808844649023187
0,1551149452,0.8608001933697069,-0.508943048969799,0.8275299440256435,-0.561421581114331
0,1551024610,0.8671245221106026,-0.4980914204786697,0.8736307168461497,-0.4865895298738791
0,2018821769,-0.4815989014554887,0.8763917492291141,0.3669748123402955,-0.930230878388696
0,1677607440,0.9438078187182389,-0.3304947826007544,0.7082371653677094,0.7059745870723052
0,2227013447,0.4562753694513616,0.8898386298829825,-0.17414947582634688,-0.9847192290543577
0,1685624385,0.3911518596652053,-0.9203261501665871,0.32254105069642014,0.9465554767765328
0,2245123016,0.9962632017131394,0.08636916644430767,-0.8223096029391231,-0.5690403473516634
0,1694067481,-0.4653294816644027,-0.8851375449578096,0.2439676510810669,0.9697833702564644
0,2201341102,-0.8633955506067469,0.5045276238150616,-0.8471219213809881,0.5313985795199145
0,2208861882,-0.5089967044024742,0.8607684676540029,0.5617826057213082,-0.8272848988764253
0,1760337038,-0.3395686361128182,-0.940581278448854,-0.6566625433492019,0.7541845292514011
0,1792478710,-0.027755481313467896,0.9996147424168261,-0.1930928268536801,0.9811804931905519
0,2251276753,0.943938216859618,-0.3301221633757493,0.7062835466120774,0.7079290584409328
0,1825846267,0.1854522381125704,-0.9826532793305269,0.9650736723124221,-0.2619786384601148
0,1792882596,0.02148251928028349,0.9997692240539174,0.14982295468237922,0.9887128411476417
0,1993983730,-0.7635612831102216,-0.6457353691219585,0.20015175403443436,-0.9797649082085658
0,1983776765,-0.06784945281685009,-0.9976955706789792,-0.45761529114703087,-0.8891502939933261
0,2288551596,-0.9211126234514992,-0.3892962046029945,-0.9419109947562513,0.33586258790953344
0,1564023810,-0.4799409834085671,-0.8773007764984695,0.354631039319144,0.9350063240168077
0,2228836600,0.5304301628998301,0.8477286371746914,-0.6976862705645919,-0.7164034253586948
0,1932978987,-0.8115679122303955,0.5842580969383284,-0.337848272856826,0.9412005867654671
0,2226934122,0.4529905072070588,0.8915153393970805,-0.14867243389282112,-0.9888864987451212
0,2066688064,0.037702640447045126,-0.9992890026930752,0.2609257507453166,-0.965358872439671
0,1880473534,0.812719588327592,0.5826550186419315,0.3508203567172769,0.9364427784508579
0,1677907935,0.9221969541327818,-0.38672054223718194,0.9351609719838713,0.35422303211138184
0,2207739902,-0.5533223224836402,0.8329672307127757,0.8208170424952729,-0.5711911963163591
0,1985341266,-0.18294030685643664,-0.9831240227597293,-0.9602327964039286,-0.27920060299055854
0,2242726506,0.9793196083709584,0.2023193136113124,-0.14421227878363152,-0.9895467743608849
0,2051560097,0.9870863876105831,-0.16018883667063,-0.4301172287190572,0.9027730443245623
0,1468765171,-0.9960225736943533,-0.08910124966169923,0.8112339419557354,0.584721721350386
0,2191280826,-0.9992122231359131,-0.039685427247118266,0.9616416315886597,0.27430889959223076
0,2052958086,0.9474863823879013,-0.31979611503188676,0.6501666356672292,0.7597916463512588
0,2202545120,-0.826572208012862,0.562830689409117,-0.5035855053843042,0.8639453910791092
0,1961485797,0.9507832669857676,0.3098567075599147,0.5927748279974382,-0.8053682408020616
0,2063549513,0.3264226105678417,-0.9452239307751762,0.7270242130418778,0.6866118216655159
0,1969249905,0.9792501891780603,-0.2026550443357705,-0.1418371240098125,0.9898900091690112
0,1967728757,0.9968952867899235,-0.07873872729499992,-0.8516125978880664,0.5241717114823524
0,1753861234,0.3006859833668066,-0.953723198526038,0.843469583952483,0.5371769363506083
0,2051827537,0.983179093861291,-0.1826441058290433,-0.28122505348433857,0.9596418442797974
0,2066414516,0.05694171754004169,-0.9983775041554122,0.38831991616816103,-0.9215246294631264
0,2049826309,0.9998700189019848,0.016122819261675508,-0.9936375464882223,-0.1126251579748759
0,2247436485,0.9991606961246658,-0.040962218197666045,-0.9591495526018854,0.2828995152763663
0,1824197764,0.42015926334889936,-0.907450380694234,0.10604713791419294,0.9943611036943311
0,2177187810,-0.6126443377587107,-0.79035872577722,0.9953402691183448,0.09642483430849581
0,2015191366,-0.6808045776921181,0.7324651029185327,0.8629916812732937,0.5052181291809448
0,2190798829,-0.9964876414069286,-0.08373995774572857,0.8326796988160049,0.5537549270026294
0,1791912304,-0.09305329931830754,0.9956611288415238,-0.6070291531543501,0.7946795626041433
0,2303124449,-0.904778389560698,0.4258826901670809,-0.9980766379098576,-0.061992135457290945
0,1684994342,0.4771039798600881,-0.8788468537815133,-0.3333955225306159,0.9427870520730212
0,2234571289,0.7655099519358438,0.6434240541720383,-0.1793745859450239,0.9837808485211792
0,2184715681,-0.8718353029712922,-0.48979914709292327,-0.9041446967760464,-0.4272263653986621
0,2001047162,-0.9722679680824452,-0.23386961803713033,-0.08150363575908365,0.9966730443621171
0,1880053333,0.7808070081947548,0.6247722912821567,-0.011489831429930703,0.9999339897081766
0,2260462987,0.5860525253601482,-0.8102730635526476,-0.9463206680336181,0.32322931991452564
0,2241148866,0.9619374450788906,0.27326974174814234,0.35857161667306087,-0.9335022205203732
0,2261295293,0.5456406221011428,-0.8380192787239908,-0.7823817524126655,0.6227991598354051
0,1932656425,-0.8277690027914332,0.5610690492423158,-0.5164087844144092,0.8563422022647443
0,1993191946,-0.7325853288655353,-0.6806752059029147,0.5041508484292854,-0.8636156101113688
0,2199637904,-0.9043531936435292,0.4267848417490357,-0.9984850987204564,-0.05502279194297863
0,1990234263,-0.5721629142161595,-0.820139987804321,0.901140084944143,0.4335280236695925
0,2263437679,0.4063000244449527,-0.9137397277868741,0.21118263483835892,0.9774466198942674
0,2192357016,-0.9994138103477862,0.0342350067346159,0.9714111687420245,-0.23740333031205368
0,1677858650,0.9257842032191597,-0.37805238931908064,0.9099009465637284,0.41482558677404535
0,1679157934,0.8531229066725206,-0.5217099827592241,0.7645934078844708,-0.6445129328567514
0,2180537920,-0.7482669297483364,-0.6633977704552512,0.3570097332899126,-0.9341006639202573
0,2297656028,-0.984519572421533,0.1752746744938407,0.3311320381662539,-0.9435844282839043
0,2047335898,0.9858779784647324,0.16746525483900432,-0.38295216183000785,-0.9237681753284877
0,2066362248,0.06070634287431163,-0.9981556691893437,0.41250830033442876,-0.9109538419454636
0,2179069801,-0.6964870336698851,-0.7175693777814968,0.7769170827432798,-0.6296029276787647
0,1754816103,0.168663462714607,-0.9856736966892838,0.9269930393209763,-0.3750785318442777
0,2015459712,-0.6601421424855248,0.7511407003448961,0.9445197754798359,0.32845455351923547
0,2246877310,0.9999536273101596,-0.009630328616119711,-0.9977285810485478,0.06736229330160423
0,1980584114,0.1806213261846638,-0.9835527116160543,0.9554931544667886,-0.2950132738828979
0,1753787861,0.3142390316932266,-0.9493438949930122,0.7858119191706621,0.6184655428472315
0,2068017263,-0.0506551933400637,-0.9987162016247062,-0.3473448497835196,-0.9377374661006481
0,1966090665,0.9994415711162787,0.03341475609104945,-0.9727590224538106,-0.2318186451403484
0,2060923789,0.5682114008301731,-0.8228826185833629,-0.886035061458228,0.4636182372024576
0,2227804663,0.4887753260040195,0.8724096977278878,-0.4197821319146581,-0.9076249014461781
0,1467822522,-0.9596681345688509,-0.28113532594311547,-0.41144807840528447,0.9114332003918877
0,1962457996,0.9666692931998764,0.25602827497065905,0.2392396232314203,-0.9709605567045904
0,2057514266,0.7544096102147803,-0.6564039457647884,-0.29543015831578734,-0.9553643396932444
0,2234350840,0.755349896845411,0.6553217021704889,-0.2858277467544492,0.958281012639442
0,2266033776,0.15719372981077404,-0.9875677856776097,0.8934367296784396,-0.4491890582611011
0,1882941491,0.9273666556796792,0.3741538265653411,0.8972904745178549,-0.4414406011452987
0,2189617257,-0.9786821590472056,-0.2053806990997454,0.12251893718664164,0.9924661757614995
0,2252912726,0.8799695499914617,-0.4750300949285471,0.9481620070228032,-0.3177873635601165
